set	map	mkr	phys	gen
PANY_femF1_rev	Mme_chr19	21532	6540076	54.61
PANY_femF1_rev	Mme_chr19	21534	6571393	54.61
PANY_femF1_rev	Mme_chr19	21540	6587052	54.61
PANY_femF1_rev	Mme_chr19	21542	6601218	51.66
PANY_femF1_rev	Mme_chr19	21544	6608266	54.61
PANY_femF1_rev	Mme_chr19	21547	6618497	54.61
PANY_femF1_rev	Mme_chr19	21558	6703668	56.07
PANY_femF1_rev	Mme_chr19	21563	6726147	54.61
PANY_femF1_rev	Mme_chr19	21567	6758561	56.07
PANY_femF1_rev	Mme_chr19	21570	6772753	55.34
PANY_femF1_rev	Mme_chr19	21572	6826394	56.07
PANY_femF1_rev	Mme_chr19	21581	6909832	56.8
PANY_femF1_rev	Mme_chr19	21585	6957353	57.53
PANY_femF1_rev	Mme_chr19	21590	7006033	57.53
PANY_femF1_rev	Mme_chr19	21593	7041654	59
PANY_femF1_rev	Mme_chr19	21594	7051275	59
PANY_femF1_rev	Mme_chr19	21596	7186816	59.73
PANY_femF1_rev	Mme_chr19	21598	7263086	59.73
PANY_femF1_rev	Mme_chr19	21599	7291620	59.73
PANY_femF1_rev	Mme_chr19	21603	7382285	59.73
PANY_femF1_rev	Mme_chr19	21605	7384542	60.46
PANY_femF1_rev	Mme_chr19	21611	7456590	60.46
PANY_femF1_rev	Mme_chr19	21613	7472254	61.19
PANY_femF1_rev	Mme_chr19	21615	7524290	62.66
PANY_femF1_rev	Mme_chr19	21617	7537019	61.19
PANY_femF1_rev	Mme_chr19	21618	7540486	61.19
PANY_femF1_rev	Mme_chr19	21621	7548314	61.19
PANY_femF1_rev	Mme_chr19	21631	7583887	62.66
PANY_femF1_rev	Mme_chr19	21637	7645163	62.66
PANY_femF1_rev	Mme_chr19	21638	7646659	62.66
PANY_femF1_rev	Mme_chr19	21644	7706338	63.39
PANY_femF1_rev	Mme_chr19	21645	7706398	63.39
PANY_femF1_rev	Mme_chr19	21648	7728471	63.39
PANY_femF1_rev	Mme_chr19	21654	7869346	64.12
PANY_femF1_rev	Mme_chr19	21664	7968600	64.12
PANY_femF1_rev	Mme_chr19	21666	8006207	63.39
PANY_femF1_rev	Mme_chr19	21674	8134370	65.59
PANY_femF1_rev	Mme_chr19	21677	8143752	65.59
PANY_femF1_rev	Mme_chr19	21684	8197396	65.59
PANY_femF1_rev	Mme_chr19	21685	8204619	66.32
PANY_femF1_rev	Mme_chr19	21695	8382373	67.79
PANY_femF1_rev	Mme_chr19	21696	8409565	68.52
PANY_femF1_rev	Mme_chr19	21710	8525087	69.25
PANY_femF1_rev	Mme_chr19	21712	8534226	69.25
PANY_femF1_rev	Mme_chr19	21715	8561783	69.25
PANY_femF1_rev	Mme_chr19	21723	8676419	69.25
PANY_femF1_rev	Mme_chr19	21728	8691965	69.98
PANY_femF1_rev	Mme_chr19	21733	8742731	71.45
PANY_femF1_rev	Mme_chr19	21736	8787620	71.45
PANY_femF1_rev	Mme_chr19	21737	8802697	72.18
PANY_femF1_rev	Mme_chr19	21739	8804327	71.45
PANY_femF1_rev	Mme_chr19	21741	8812803	71.45
PANY_femF1_rev	Mme_chr19	21743	8817323	72.18
PANY_femF1_rev	Mme_chr19	21745	8844483	71.45
PANY_femF1_rev	Mme_chr19	21747	8866379	71.45
PANY_femF1_rev	Mme_chr19	21753	8904745	72.18
PANY_femF1_rev	Mme_chr19	21754	8909156	72.18
PANY_femF1_rev	Mme_chr19	21764	8996438	72.91
PANY_femF1_rev	Mme_chr19	21768	9015003	72.91
PANY_femF1_rev	Mme_chr19	21775	9068309	72.91
PANY_femF1_rev	Mme_chr19	21779	9119595	72.91
PANY_femF1_rev	Mme_chr19	21781	9138861	73.64
PANY_femF1_rev	Mme_chr19	21782	9140667	73.64
PANY_femF1_rev	Mme_chr19	21785	9165232	73.64
PANY_femF1_rev	Mme_chr19	21791	9198726	74.37
PANY_femF1_rev	Mme_chr19	21792	9199624	74.37
PANY_femF1_rev	Mme_chr19	21793	9205729	74.37
PANY_femF1_rev	Mme_chr19	21798	9259133	75.1
PANY_femF1_rev	Mme_chr19	21804	9294612	75.83
PANY_femF1_rev	Mme_chr19	21808	9344474	75.83
PANY_femF1_rev	Mme_chr19	21809	9345070	75.83
PANY_femF1_rev	Mme_chr19	21820	9403898	75.83
PANY_femF1_rev	Mme_chr19	21822	9417564	75.83
PANY_femF1_rev	Mme_chr19	21823	9423868	75.83
PANY_femF1_rev	Mme_chr19	21825	9439473	76.56
PANY_femF1_rev	Mme_chr19	21836	9523882	76.56
PANY_femF1_rev	Mme_chr19	21848	9583962	76.56
PANY_femF1_rev	Mme_chr19	21850	9603819	77.29
PANY_femF1_rev	Mme_chr19	21858	9645517	78.02
PANY_femF1_rev	Mme_chr19	21859	9655777	78.02
PANY_femF1_rev	Mme_chr19	21868	9737548	77.29
PANY_femF1_rev	Mme_chr19	21872	9751245	78.02
PANY_femF1_rev	Mme_chr19	21875	9767257	78.02
PANY_femF1_rev	Mme_chr19	21877	9767511	78.75
PANY_femF1_rev	Mme_chr19	21881	9781566	78.75
PANY_femF1_rev	Mme_chr19	21889	9813552	78.75
PANY_femF1_rev	Mme_chr19	21893	9866368	78.02
PANY_femF1_rev	Mme_chr19	21894	9871927	78.75
PANY_femF1_rev	Mme_chr19	21895	9885587	78.75
PANY_femF1_rev	Mme_chr19	21901	9974613	78.75
PANY_femF1_rev	Mme_chr19	21905	10004426	78.75
PANY_femF1_rev	Mme_chr19	21916	10078986	79.48
PANY_femF1_rev	Mme_chr19	21919	10103484	80.21
PANY_femF1_rev	Mme_chr19	21926	10115070	80.21
PANY_femF1_rev	Mme_chr19	21932	10149560	80.21
PANY_femF1_rev	Mme_chr19	21933	10158952	80.94
PANY_femF1_rev	Mme_chr19	21939	10199114	80.94
PANY_femF1_rev	Mme_chr19	21941	10231516	81.67
PANY_femF1_rev	Mme_chr19	21942	10241838	80.94
PANY_femF1_rev	Mme_chr19	21951	10317531	83.14
PANY_femF1_rev	Mme_chr19	21954	10340139	83.14
PANY_femF1_rev	Mme_chr19	21959	10369868	83.14
PANY_femF1_rev	Mme_chr19	21962	10400301	83.14
PANY_femF1_rev	Mme_chr19	21966	10419791	83.87
PANY_femF1_rev	Mme_chr19	21975	10485862	83.87
PANY_femF1_rev	Mme_chr19	21978	10528140	83.87
PANY_femF1_rev	Mme_chr19	21983	10563274	83.87
PANY_femF1_rev	Mme_chr19	21989	10636243	83.87
PANY_femF1_rev	Mme_chr19	22000	10720725	83.87
PANY_femF1_rev	Mme_chr19	22001	10759454	84.6
PANY_femF1_rev	Mme_chr19	22008	10825336	83.87
PANY_femF1_rev	Mme_chr19	22018	10884542	83.87
PANY_femF1_rev	Mme_chr19	22019	10891898	83.87
PANY_femF1_rev	Mme_chr19	22051	11079137	83.87
PANY_femF1_rev	Mme_chr19	22052	11080369	83.87
PANY_femF1_rev	Mme_chr19	22053	11103975	83.87
PANY_femF1_rev	Mme_chr19	22057	11177485	83.87
PANY_femF1_rev	Mme_chr19	22060	11220618	83.87
PANY_femF1_rev	Mme_chr19	22087	11471971	83.87
PANY_femF1_rev	Mme_chr19	22088	11475348	83.87
PANY_femF1_rev	Mme_chr19	22090	11533308	84.6
PANY_femF1_rev	Mme_chr19	22093	11579883	84.6
PANY_femF1_rev	Mme_chr19	22094	11586904	84.6
PANY_femF1_rev	Mme_chr19	22114	11890516	84.6
PANY_femF1_rev	Mme_chr19	22116	11899617	84.6
PANY_femF1_rev	Mme_chr19	22117	11900784	84.6
PANY_femF1_rev	Mme_chr19	22120	11957331	84.6
PANY_femF1_rev	Mme_chr19	22122	12012627	84.6
PANY_femF1_rev	Mme_chr19	22123	12023950	84.6
PANY_femF1_rev	Mme_chr19	22124	12024055	84.6
PANY_femF1_rev	Mme_chr19	22125	12024260	84.6
PANY_femF1_rev	Mme_chr19	22130	12035277	84.6
PANY_femF1_rev	Mme_chr19	22141	12144588	84.6
PANY_femF1_rev	Mme_chr19	22143	12168596	84.6
PANY_femF1_rev	Mme_chr19	22148	12373618	84.6
PANY_femF1_rev	Mme_chr19	22166	13257362	84.6
PANY_femF1_rev	Mme_chr19	22169	13625824	84.6
PANY_femF1_rev	Mme_chr19	22170	13626804	84.6
PANY_femF1_rev	Mme_chr19	22173	13639601	84.6
PANY_femF1_rev	Mme_chr19	22176	13654953	84.6
PANY_femF1_rev	Mme_chr19	22179	13707641	84.6
PANY_femF1_rev	Mme_chr19	22180	13731070	84.6
PANY_femF1_rev	Mme_chr19	22187	13889928	84.6
PANY_femF1_rev	Mme_chr19	22190	14003594	83.87
PANY_femF1_rev	Mme_chr19	22196	14070785	92.43
PANY_femF1_rev	Mme_chr19	22209	14246705	103.77
PANY_femF1_rev	Mme_chr19	22210	14249451	103.77
PANY_femF1_rev	Mme_chr19	22212	14274599	104.5
PANY_femF1_rev	Mme_chr19	22220	14366802	109.85
PANY_femF1_rev	Mme_chr19	22226	14416157	110.58
PANY_femF1_rev	Mme_chr19	22227	14433770	112.05
PANY_femF1_rev	Mme_chr19	22232	14474817	112.78
PANY_femF1_rev	Mme_chr19	22235	14537891	115
PANY_femF1_rev	Mme_chr19	22242	14569862	115
PANY_femF1_rev	Mme_chr19	22245	14608029	115.73
PANY_femF1_rev	Mme_chr19	22248	14619741	115.73
PANY_femF1_rev	Mme_chr19	22276	14945058	122.72
PANY_femF1_rev	Mme_chr19	22279	14974596	124.19
PANY_femF1_rev	Mme_chr19	22288	14983444	124.19
PANY_femF1_rev	Mme_chr19	22289	14991358	124.19
PANY_femF1_rev	Mme_chr19	22291	14995878	124.19
PANY_femF1_rev	Mme_chr19	22295	15043103	124.92
PANY_femF1_rev	Mme_chr19	22299	15077435	124.92
PANY_femF1_rev	Mme_chr19	22300	15082052	124.92
PANY_femF1_rev	Mme_chr19	22304	15110632	124.92
PANY_femF1_rev	Mme_chr19	22307	15130229	125.65
PANY_femF1_rev	Mme_chr19	22311	15160867	126.38
PANY_femF1_rev	Mme_chr19	22319	15235238	128.6
PANY_femF1_rev	Mme_chr19	22329	15283615	129.33
PANY_femF1_rev	Mme_chr19	22334	15307209	129.33
PANY_femF1_rev	Mme_chr19	22338	15315874	129.33
PANY_femF1_rev	Mme_chr19	22363	15502159	130.8
PANY_femF1_rev	Mme_chr19	22367	15545599	131.53
PANY_femF1_rev	Mme_chr19	22374	15564133	131.53
PANY_femF1_rev	Mme_chr19	22379	15594943	131.53
PANY_femF1_rev	Mme_chr19	22390	15652156	133
PANY_femF1_rev	Mme_chr19	22405	15735131	135.99
PANY_femF1_rev	Mme_chr19	22416	15861821	136.72
PANY_femF1_rev	Mme_chr19	22420	15875993	136.72
PANY_femF1_rev	Mme_chr19	22421	15878304	136.72
PANY_femF1_rev	Mme_chr19	22426	15929880	137.45
PANY_femF1_rev	Mme_chr19	22433	16032168	137.45
PANY_femF1_rev	Mme_chr19	22435	16036311	137.45
PANY_femF1_rev	Mme_chr19	22443	16093191	137.45
PANY_femF1_rev	Mme_chr19	22445	16110316	137.45
PANY_femF1_rev	Mme_chr19	22447	16113621	137.45
PANY_femF1_rev	Mme_chr19	22454	16161857	137.45
PANY_femF1_rev	Mme_chr19	22461	16218060	137.45
PANY_femF1_rev	Mme_chr19	29332	16249078	78.02
PANY_femF1_rev	Mme_chr19	29335	16256166	77.29
PANY_femF1_rev	Mme_chr19	39954	16260054	67.79
PANY_femF1_rev	Mme_chr20	15116	4560470	0
PANY_femF1_rev	Mme_chr20	15120	4656473	-1.46
PANY_femF1_rev	Mme_chr20	15121	4670711	-0.73
PANY_femF1_rev	Mme_chr20	15122	4693231	-0.73
PANY_femF1_rev	Mme_chr20	15130	4710746	-0.73
PANY_femF1_rev	Mme_chr20	15133	4714672	-0.73
PANY_femF1_rev	Mme_chr20	15135	4714794	-0.73
PANY_femF1_rev	Mme_chr20	15136	4715926	-0.73
PANY_femF1_rev	Mme_chr20	15143	4753402	-0.73
PANY_femF1_rev	Mme_chr20	15151	4769649	-0.73
PANY_femF1_rev	Mme_chr20	15159	4795303	-0.73
PANY_femF1_rev	Mme_chr20	15163	4811325	-0.73
PANY_femF1_rev	Mme_chr20	15164	4813339	-0.73
PANY_femF1_rev	Mme_chr20	15166	4819084	0
PANY_femF1_rev	Mme_chr20	15181	4889242	2.22
PANY_femF1_rev	Mme_chr20	15184	4913245	2.22
PANY_femF1_rev	Mme_chr20	15198	4957792	2.95
PANY_femF1_rev	Mme_chr20	15208	4983688	2.95
PANY_femF1_rev	Mme_chr20	15209	4987468	2.95
PANY_femF1_rev	Mme_chr20	15213	5039977	2.95
PANY_femF1_rev	Mme_chr20	15215	5050024	2.95
PANY_femF1_rev	Mme_chr20	15225	5180783	2.95
PANY_femF1_rev	Mme_chr20	15226	5180906	2.95
PANY_femF1_rev	Mme_chr20	15230	5188973	2.95
PANY_femF1_rev	Mme_chr20	15231	5189312	2.95
PANY_femF1_rev	Mme_chr20	15233	5191293	2.95
PANY_femF1_rev	Mme_chr20	15236	5217978	5.18
PANY_femF1_rev	Mme_chr20	15238	5238988	5.18
PANY_femF1_rev	Mme_chr20	15251	5374642	6.65
PANY_femF1_rev	Mme_chr20	15255	5446230	8.12
PANY_femF1_rev	Mme_chr20	15258	5447226	8.12
PANY_femF1_rev	Mme_chr20	15262	5461712	8.12
PANY_femF1_rev	Mme_chr20	15285	5557379	8.85
PANY_femF1_rev	Mme_chr20	15304	5786766	12.61
PANY_femF1_rev	Mme_chr20	15306	5797356	14.08
PANY_femF1_rev	Mme_chr20	15309	5815942	14.81
PANY_femF1_rev	Mme_chr20	15312	5887221	15.54
PANY_femF1_rev	Mme_chr20	15324	6083507	18.53
PANY_femF1_rev	Mme_chr20	15325	6180921	50.75
PANY_femF1_rev	Mme_chr20	15326	6236620	50.75
PANY_femF1_rev	Mme_chr20	15338	6753417	50.75
PANY_femF1_rev	Mme_chr20	15339	6765113	50.75
PANY_femF1_rev	Mme_chr20	15341	6807959	50.75
PANY_femF1_rev	Mme_chr20	15342	6812359	50.75
PANY_femF1_rev	Mme_chr20	15353	6899979	50.75
PANY_femF1_rev	Mme_chr20	15354	6915989	50.75
PANY_femF1_rev	Mme_chr20	15361	6992278	50.75
PANY_femF1_rev	Mme_chr20	15377	7198884	50.75
PANY_femF1_rev	Mme_chr20	15397	7430253	50.75
PANY_femF1_rev	Mme_chr20	15410	7575128	50.75
PANY_femF1_rev	Mme_chr20	15412	7577720	52.95
PANY_femF1_rev	Mme_chr20	15414	7604873	47.05
PANY_femF1_rev	Mme_chr20	15417	7632610	50.75
PANY_femF1_rev	Mme_chr20	15423	7658574	50.75
PANY_femF1_rev	Mme_chr20	15426	7680283	50.75
PANY_femF1_rev	Mme_chr20	15427	7684820	50.75
PANY_femF1_rev	Mme_chr20	15436	7747184	48.52
PANY_femF1_rev	Mme_chr20	15442	7787023	50.75
PANY_femF1_rev	Mme_chr20	15458	7956235	52.22
PANY_femF1_rev	Mme_chr20	15462	8059573	52.95
PANY_femF1_rev	Mme_chr20	15463	8064203	52.95
PANY_femF1_rev	Mme_chr20	15465	8067922	52.95
PANY_femF1_rev	Mme_chr20	15467	8077263	52.95
PANY_femF1_rev	Mme_chr20	15468	8083508	52.95
PANY_femF1_rev	Mme_chr20	15479	8183222	54.42
PANY_femF1_rev	Mme_chr20	15482	8200951	54.42
PANY_femF1_rev	Mme_chr20	15490	8311579	55.89
PANY_femF1_rev	Mme_chr20	15496	8394967	57.36
PANY_femF1_rev	Mme_chr20	15500	8430275	57.36
PANY_femF1_rev	Mme_chr20	15501	8444130	57.36
PANY_femF1_rev	Mme_chr20	15507	8482805	57.36
PANY_femF1_rev	Mme_chr20	15514	8648720	58.09
PANY_femF1_rev	Mme_chr20	15517	8668385	58.09
PANY_femF1_rev	Mme_chr20	15518	8679003	58.82
PANY_femF1_rev	Mme_chr20	15519	8679088	58.82
PANY_femF1_rev	Mme_chr20	15521	8763590	60.29
PANY_femF1_rev	Mme_chr20	15524	8828462	61.02
PANY_femF1_rev	Mme_chr20	15531	8932933	61.75
PANY_femF1_rev	Mme_chr20	15543	8989695	61.75
PANY_femF1_rev	Mme_chr20	15544	8993135	61.75
PANY_femF1_rev	Mme_chr20	15545	9000110	61.75
PANY_femF1_rev	Mme_chr20	15547	9016131	61.75
PANY_femF1_rev	Mme_chr20	15549	9024461	61.75
PANY_femF1_rev	Mme_chr20	15550	9030079	61.75
PANY_femF1_rev	Mme_chr20	15553	9051731	61.75
PANY_femF1_rev	Mme_chr20	15554	9094646	61.75
PANY_femF1_rev	Mme_chr20	15555	9094803	61.75
PANY_femF1_rev	Mme_chr20	15567	9309961	63.97
PANY_femF1_rev	Mme_chr20	15570	9339153	63.97
PANY_femF1_rev	Mme_chr20	15574	9372459	64.7
PANY_femF1_rev	Mme_chr20	15579	9397388	64.7
PANY_femF1_rev	Mme_chr20	15590	9473161	65.43
PANY_femF1_rev	Mme_chr20	15603	9530174	65.43
PANY_femF1_rev	Mme_chr20	15608	9539536	65.43
PANY_femF1_rev	Mme_chr20	15611	9555626	65.43
PANY_femF1_rev	Mme_chr20	15613	9561614	65.43
PANY_femF1_rev	Mme_chr20	15615	9582189	65.43
PANY_femF1_rev	Mme_chr20	15616	9602761	65.43
PANY_femF1_rev	Mme_chr20	15629	9698478	65.43
PANY_femF1_rev	Mme_chr20	15630	9700578	63.97
PANY_femF1_rev	Mme_chr20	15637	9776741	65.43
PANY_femF1_rev	Mme_chr20	15639	9796139	66.16
PANY_femF1_rev	Mme_chr20	15643	9811285	66.16
PANY_femF1_rev	Mme_chr20	15647	9845553	66.16
PANY_femF1_rev	Mme_chr20	15676	10119600	68.38
PANY_femF1_rev	Mme_chr20	15680	10184420	71.37
PANY_femF1_rev	Mme_chr20	15681	10184598	71.37
PANY_femF1_rev	Mme_chr20	15685	10186858	71.37
PANY_femF1_rev	Mme_chr20	15686	10193652	71.37
PANY_femF1_rev	Mme_chr20	15688	10209831	72.1
PANY_femF1_rev	Mme_chr20	15700	10325264	71.37
PANY_femF1_rev	Mme_chr20	15704	10358096	71.37
PANY_femF1_rev	Mme_chr20	15711	10429307	71.37
PANY_femF1_rev	Mme_chr20	15717	10500755	72.1
PANY_femF1_rev	Mme_chr20	15731	10633123	73.57
PANY_femF1_rev	Mme_chr20	15733	10635833	74.3
PANY_femF1_rev	Mme_chr20	15748	10720999	74.3
PANY_femF1_rev	Mme_chr20	15749	10728942	74.3
PANY_femF1_rev	Mme_chr20	15755	10827993	74.3
PANY_femF1_rev	Mme_chr20	15759	10842136	74.3
PANY_femF1_rev	Mme_chr20	15762	10855313	74.3
PANY_femF1_rev	Mme_chr20	15765	10860853	74.3
PANY_femF1_rev	Mme_chr20	15768	10864819	74.3
PANY_femF1_rev	Mme_chr20	15775	10886297	74.3
PANY_femF1_rev	Mme_chr20	15780	10931304	75.77
PANY_femF1_rev	Mme_chr20	15784	10954299	75.77
PANY_femF1_rev	Mme_chr20	15788	10965257	75.77
PANY_femF1_rev	Mme_chr20	15796	11086164	76.5
PANY_femF1_rev	Mme_chr20	15797	11100637	76.5
PANY_femF1_rev	Mme_chr20	15801	11135838	75.77
PANY_femF1_rev	Mme_chr20	15806	11169677	76.5
PANY_femF1_rev	Mme_chr20	15811	11189533	76.5
PANY_femF1_rev	Mme_chr20	15815	11242770	76.5
PANY_femF1_rev	Mme_chr20	15816	11245885	76.5
PANY_femF1_rev	Mme_chr20	15817	11246453	76.5
PANY_femF1_rev	Mme_chr20	15819	11253305	76.5
PANY_femF1_rev	Mme_chr20	15825	11359645	77.23
PANY_femF1_rev	Mme_chr20	15830	11412920	77.23
PANY_femF1_rev	Mme_chr20	15831	11414155	77.23
PANY_femF1_rev	Mme_chr20	15833	11440773	77.23
PANY_femF1_rev	Mme_chr20	15834	11452635	77.23
PANY_femF1_rev	Mme_chr20	15839	11472035	77.23
PANY_femF1_rev	Mme_chr20	15841	11520570	77.96
PANY_femF1_rev	Mme_chr20	15843	11522078	77.96
PANY_femF1_rev	Mme_chr20	15845	11526576	77.96
PANY_femF1_rev	Mme_chr20	15850	11540399	77.96
PANY_femF1_rev	Mme_chr20	15852	11542541	77.96
PANY_femF1_rev	Mme_chr20	15856	11562054	77.96
PANY_femF1_rev	Mme_chr20	15866	11620059	77.96
PANY_femF1_rev	Mme_chr20	15869	11659272	77.96
PANY_femF1_rev	Mme_chr20	15870	11663692	77.96
PANY_femF1_rev	Mme_chr20	15874	11675755	77.96
PANY_femF1_rev	Mme_chr20	15875	11676655	77.96
PANY_femF1_rev	Mme_chr20	15877	11687541	77.96
PANY_femF1_rev	Mme_chr20	15879	11707779	77.96
PANY_femF1_rev	Mme_chr20	15885	11735107	77.96
PANY_femF1_rev	Mme_chr20	15888	11742919	77.96
PANY_femF1_rev	Mme_chr20	15891	11756113	77.96
PANY_femF1_rev	Mme_chr20	15905	11830630	78.69
PANY_femF1_rev	Mme_chr20	15907	11870750	78.69
PANY_femF1_rev	Mme_chr20	15909	11896044	78.69
PANY_femF1_rev	Mme_chr20	15914	11952553	78.69
PANY_femF1_rev	Mme_chr20	15915	11958988	77.96
PANY_femF1_rev	Mme_chr20	15924	12020761	78.69
PANY_femF1_rev	Mme_chr20	15925	12020854	78.69
PANY_femF1_rev	Mme_chr20	15927	12025653	78.69
PANY_femF1_rev	Mme_chr20	15930	12058998	78.69
PANY_femF1_rev	Mme_chr20	15931	12059082	78.69
PANY_femF1_rev	Mme_chr20	15935	12075411	78.69
PANY_femF1_rev	Mme_chr20	15943	12129846	78.69
PANY_femF1_rev	Mme_chr20	15948	12141930	78.69
PANY_femF1_rev	Mme_chr20	15951	12159927	78.69
PANY_femF1_rev	Mme_chr20	15954	12182802	78.69
PANY_femF1_rev	Mme_chr20	15959	12216783	78.69
PANY_femF1_rev	Mme_chr20	15960	12217333	78.69
PANY_femF1_rev	Mme_chr20	15964	12231146	78.69
PANY_femF1_rev	Mme_chr20	15967	12269525	78.69
PANY_femF1_rev	Mme_chr20	15976	12337601	79.42
PANY_femF1_rev	Mme_chr20	15977	12337785	80.15
PANY_femF1_rev	Mme_chr20	15986	12389010	80.88
PANY_femF1_rev	Mme_chr20	15987	12409199	80.88
PANY_femF1_rev	Mme_chr20	15996	12503367	81.61
PANY_femF1_rev	Mme_chr20	15998	12520957	80.88
PANY_femF1_rev	Mme_chr20	15999	12525409	80.15
PANY_femF1_rev	Mme_chr20	16000	12534744	81.61
PANY_femF1_rev	Mme_chr20	16001	12539409	81.61
PANY_femF1_rev	Mme_chr20	16003	12553697	81.61
PANY_femF1_rev	Mme_chr20	16007	12592235	83.08
PANY_femF1_rev	Mme_chr20	16008	12612330	83.08
PANY_femF1_rev	Mme_chr20	16010	12627658	83.08
PANY_femF1_rev	Mme_chr20	16017	12692249	83.81
PANY_femF1_rev	Mme_chr20	16030	12754194	83.81
PANY_femF1_rev	Mme_chr20	16037	12769003	83.81
PANY_femF1_rev	Mme_chr20	16041	12775859	83.81
PANY_femF1_rev	Mme_chr20	16047	12844622	84.54
PANY_femF1_rev	Mme_chr20	16054	12901205	84.54
PANY_femF1_rev	Mme_chr20	16058	12973388	84.54
PANY_femF1_rev	Mme_chr20	16064	13005391	84.54
PANY_femF1_rev	Mme_chr20	16074	13218767	83.81
PANY_femF1_rev	Mme_chr20	16087	13408965	84.54
PANY_femF1_rev	Mme_chr20	16093	13450645	84.54
PANY_femF1_rev	Mme_chr20	16094	13453388	84.54
PANY_femF1_rev	Mme_chr20	16103	13535152	84.54
PANY_femF1_rev	Mme_chr20	16113	13635992	84.54
PANY_femF1_rev	Mme_chr20	16128	13732522	84.54
PANY_femF1_rev	Mme_chr20	16136	13780485	84.54
PANY_femF1_rev	Mme_chr20	16144	13806651	84.54
PANY_femF1_rev	Mme_chr20	16151	13853991	84.54
PANY_femF1_rev	Mme_chr20	16153	13860815	84.54
PANY_femF1_rev	Mme_chr20	16154	13860903	83.81
PANY_femF1_rev	Mme_chr20	16156	13889047	85.27
PANY_femF1_rev	Mme_chr20	16158	13891262	85.27
PANY_femF1_rev	Mme_chr20	16159	13891654	85.27
PANY_femF1_rev	Mme_chr20	16160	13891986	85.27
PANY_femF1_rev	Mme_chr20	16172	14089272	86
PANY_femF1_rev	Mme_chr20	16174	14111048	86
PANY_femF1_rev	Mme_chr20	16176	14122103	86.73
PANY_femF1_rev	Mme_chr20	16178	14132253	86
PANY_femF1_rev	Mme_chr20	16179	14142947	86.73
PANY_femF1_rev	Mme_chr20	16181	14171744	87.46
PANY_femF1_rev	Mme_chr20	16191	14216661	88.19
PANY_femF1_rev	Mme_chr20	16192	14219453	87.46
PANY_femF1_rev	Mme_chr20	16193	14219710	88.19
PANY_femF1_rev	Mme_chr20	16197	14301297	88.19
PANY_femF1_rev	Mme_chr20	16208	14391242	88.19
PANY_femF1_rev	Mme_chr20	16212	14440287	88.92
PANY_femF1_rev	Mme_chr20	16227	14720923	88.92
PANY_femF1_rev	Mme_chr20	16230	14727626	88.92
PANY_femF1_rev	Mme_chr20	16234	14816029	88.92
PANY_femF1_rev	Mme_chr20	16241	14870034	88.92
PANY_femF1_rev	Mme_chr20	16243	14894945	88.92
PANY_femF1_rev	Mme_chr20	16244	14909403	88.92
PANY_femF1_rev	Mme_chr20	16251	15008969	88.92
PANY_femF1_rev	Mme_chr20	16254	15070134	88.92
PANY_femF1_rev	Mme_chr20	16257	15093209	88.92
PANY_femF1_rev	Mme_chr20	16258	15112980	88.92
PANY_femF1_rev	Mme_chr20	16259	15117482	88.92
PANY_femF1_rev	Mme_chr20	16261	15120706	87.46
PANY_femF1_rev	Mme_chr20	16268	15150854	88.92
PANY_femF1_rev	Mme_chr20	16274	15213911	88.92
PANY_femF1_rev	Mme_chr20	16275	15217904	88.92
PANY_femF1_rev	Mme_chr20	16281	15247440	89.65
PANY_femF1_rev	Mme_chr20	16285	15254980	90.38
PANY_femF1_rev	Mme_chr20	16294	15284347	90.38
PANY_femF1_rev	Mme_chr20	16297	15304834	91.84
PANY_femF1_rev	Mme_chr20	16298	15304878	91.11
PANY_femF1_rev	Mme_chr20	16302	15331519	91.11
PANY_femF1_rev	Mme_chr20	16305	15351362	91.11
PANY_femF1_rev	Mme_chr20	16328	15469728	90.38
PANY_femF1_rev	Mme_chr20	16331	15491453	91.11
PANY_femF1_rev	Mme_chr20	16333	15501276	91.11
PANY_femF1_rev	Mme_chr20	16337	15538364	91.84
PANY_femF1_rev	Mme_chr20	16338	15539184	91.84
PANY_femF1_rev	Mme_chr20	16343	15565558	91.84
PANY_femF1_rev	Mme_chr20	16348	15602440	91.84
PANY_femF1_rev	Mme_chr20	16356	15655301	92.57
PANY_femF1_rev	Mme_chr20	16390	15875906	94.04
PANY_femF1_rev	Mme_chr20	16391	15879798	94.04
PANY_femF1_rev	Mme_chr20	16392	15897780	94.77
PANY_femF1_rev	Mme_chr20	16396	15942707	96.23
PANY_femF1_rev	Mme_chr20	16404	15967711	95.5
PANY_femF1_rev	Mme_chr20	16418	16054947	96.23
PANY_femF1_rev	Mme_chr20	16420	16071385	96.23
PANY_femF1_rev	Mme_chr20	16422	16096755	96.23
PANY_femF1_rev	Mme_chr20	16423	16104741	96.23
PANY_femF1_rev	Mme_chr20	16431	16163710	96.96
PANY_femF1_rev	Mme_chr20	16434	16208956	96.96
PANY_femF1_rev	Mme_chr20	16456	16538571	105.26
PANY_femF1_rev	Mme_chr20	16459	16563638	104.53
PANY_femF1_rev	Mme_chr20	16465	16656665	105.26
PANY_femF1_rev	Mme_chr20	16472	16697132	105.26
PANY_femF1_rev	Mme_chr20	16473	16702534	105.26
PANY_femF1_rev	Mme_chr20	16480	16827422	107.46
PANY_femF1_rev	Mme_chr20	16481	16827548	107.46
PANY_femF1_rev	Mme_chr20	16482	16829254	106.73
