LG	ogchr	ogphys	lgchr	pos
LG19	19	3200192	19	51.898
LG19	19	3203633	19	51.898
LG19	19	3203633	19	51.898
LG19	19	3218673	19	53.369
LG19	19	3218673	19	53.369
LG19	19	3218673	19	53.369
LG19	19	3230956	19	53.369
LG19	19	3279442	19	54.099
LG19	19	3376156	19	57.86
LG19	19	3378857	19	57.86
LG19	19	3393758	19	58.59
LG19	19	3450291	19	60.05
LG19	19	3485677	19	60.05
LG19	19	3485677	19	60.78
LG19	19	3485677	19	60.78
LG19	19	3502519	19	60.05
LG19	19	3519440	19	60.05
LG19	19	3519440	19	60.78
LG19	19	3520652	19	60.05
LG19	19	3520652	19	60.05
LG19	19	3547496	19	60.05
LG19	19	3560286	19	60.05
LG19	19	3560944	19	59.32
LG19	19	3570658	19	60.05
LG19	19	3585982	19	60.05
LG19	19	3585982	19	60.05
LG19	19	3673079	19	60.05
LG19	19	3673079	19	60.05
LG19	19	3715649	19	60.05
LG19	19	3752492	19	60.05
LG19	19	3775318	19	60.05
LG19	19	3782785	19	60.05
LG19	19	3819800	19	59.32
LG19	19	3881334	19	60.05
LG19	19	3901881	19	60.05
LG19	19	3981622	19	60.05
LG19	19	4009145	19	60.05
LG19	19	4076035	19	60.05
LG19	19	4110427	19	60.05
LG19	19	4110427	19	60.05
LG19	19	4125546	19	60.05
LG19	19	4125546	19	60.05
LG19	19	4133308	19	60.05
LG19	19	4133308	19	60.05
LG19	19	4137472	19	59.32
LG19	19	4174747	19	60.05
LG19	19	4174747	19	60.78
LG19	19	4178861	19	60.05
LG19	19	4204096	19	59.32
LG19	19	4236349	19	58.59
LG19	19	4246630	19	60.78
LG19	19	4279386	19	60.78
LG19	19	4286217	19	60.05
LG19	19	4303422	19	60.05
LG19	19	4303422	19	60.05
LG19	19	4331116	19	60.05
LG19	19	4428400	19	60.05
LG19	19	4460702	19	60.05
LG19	19	4460702	19	60.05
LG19	19	4471198	19	60.05
LG19	19	4502903	19	60.05
LG19	19	4505594	19	60.05
LG19	19	4512062	19	60.05
LG19	19	4512062	19	60.05
LG19	19	4519681	19	60.05
LG19	19	4534388	19	60.05
LG19	19	4534388	19	60.78
LG19	19	4561651	19	60.05
LG19	19	4611009	19	60.05
LG19	19	4611723	19	60.05
LG19	19	4611723	19	60.05
LG19	19	4611723	19	60.05
LG19	19	4665541	19	60.05
LG19	19	4677123	19	60.05
LG19	19	4677123	19	60.05
LG19	19	4677123	19	60.78
LG19	19	4690700	19	60.05
LG19	19	4771614	19	60.05
LG19	19	4777506	19	60.78
LG19	19	4809041	19	60.05
LG19	19	4822999	19	58.59
LG19	19	4848627	19	59.32
LG19	19	4848627	19	60.05
LG19	19	4961002	19	60.05
LG19	19	4969439	19	60.05
LG19	19	5022300	19	58.59
LG19	19	5043019	19	60.05
LG19	19	5050657	19	60.05
LG19	19	5050657	19	60.05
LG19	19	5061104	19	60.05
LG19	19	5063534	19	60.05
LG19	19	5089150	19	60.05
LG19	19	5089150	19	60.05
LG19	19	5097774	19	60.05
LG19	19	5135595	19	60.05
LG19	19	5211339	19	60.05
LG19	19	5225738	19	60.05
LG19	19	5272966	19	60.05
LG19	19	5310466	19	59.32
LG19	19	5337078	19	60.05
LG19	19	5337078	19	60.05
LG19	19	5369964	19	59.32
LG19	19	5407158	19	60.05
LG19	19	5407158	19	60.05
LG19	19	5481577	19	60.05
LG19	19	5544814	19	60.05
LG19	19	5648667	19	60.05
LG19	19	5699993	19	58.59
LG19	19	5719669	19	60.05
LG19	19	5741425	19	60.05
LG19	19	5767566	19	60.05
LG19	19	5786489	19	60.05
LG19	19	5797738	19	60.78
LG19	19	5808223	19	59.32
LG19	19	5808223	19	59.32
LG19	19	5852230	19	60.05
LG19	19	5926793	19	60.05
LG19	19	6056945	19	60.78
LG19	19	6060931	19	60.05
LG19	19	6167817	19	61.51
LG19	19	6175994	19	60.05
LG19	19	6183282	19	60.05
LG19	19	6183282	19	60.05
LG19	19	6201336	19	59.32
LG19	19	6205387	19	60.05
LG19	19	6208956	19	60.05
LG19	19	6208956	19	60.78
LG19	19	6272671	19	60.05
LG19	19	6272671	19	60.05
LG19	19	6322057	19	59.32
LG19	19	6366909	19	60.05
LG19	19	6368586	19	60.78
LG19	19	6368586	19	60.78
LG19	19	6370264	19	60.05
LG19	19	6370264	19	60.05
LG19	19	6386445	19	60.05
LG19	19	6388698	19	60.78
LG19	19	6391300	19	60.05
LG19	19	6391300	19	60.05
LG19	19	6406346	19	60.05
LG19	19	6420798	19	60.05
LG19	19	6534031	19	59.32
LG19	19	6539486	19	60.05
LG19	19	6540028	19	60.05
LG19	19	6549691	19	59.32
LG19	19	6581144	19	60.05
LG19	19	6630561	19	62.239
LG19	19	6630561	19	62.239
LG19	19	6630561	19	62.239
LG19	19	6646897	19	60.78
LG19	19	6669141	19	60.05
LG19	19	6689693	19	60.05
LG19	19	6718125	19	60.05
LG19	19	6735406	19	59.32
LG19	19	6739465	19	60.05
LG19	19	6871113	19	60.05
LG19	19	6872422	19	60.05
LG19	19	6916285	19	60.78
LG19	19	6928744	19	60.05
LG19	19	7149472	19	60.05
LG19	19	7186546	19	60.05
LG19	19	7186546	19	60.05
LG19	19	7254304	19	60.05
LG19	19	7260358	19	60.05
LG19	19	7372722	19	59.32
LG19	19	7372722	19	60.05
LG19	19	7380549	19	60.05
LG19	19	7427939	19	60.05
LG19	19	7427939	19	60.05
LG19	19	7427939	19	60.05
LG19	19	7427939	19	60.05
LG19	19	7434967	19	60.05
LG19	19	7503087	19	59.32
LG19	19	7503087	19	60.05
LG19	19	7510936	19	59.32
LG19	19	7513347	19	60.78
LG19	19	7513761	19	60.05
LG19	19	7520168	19	59.32
LG19	19	7520168	19	59.32
LG19	19	7520168	19	59.32
LG19	19	7541644	19	60.05
LG19	19	7541644	19	60.05
LG19	19	7541644	19	60.05
LG19	19	7544315	19	60.05
LG19	19	7558464	19	60.05
LG19	19	7636190	19	60.05
LG19	19	7636943	19	60.05
LG19	19	7669043	19	60.05
LG19	19	7690764	19	58.59
LG19	19	7691111	19	59.32
LG19	19	7691111	19	59.32
LG19	19	7718976	19	59.32
LG19	19	7740891	19	60.05
LG19	19	7740891	19	60.05
LG19	19	7751618	19	59.32
LG19	19	7751618	19	59.32
LG19	19	7751618	19	59.32
LG19	19	7753678	19	60.05
LG19	19	7754396	19	60.05
LG19	19	7760748	19	60.05
LG19	19	7849503	19	59.32
LG19	19	7855354	19	60.05
LG19	19	7895418	19	60.05
LG19	19	7949512	19	60.05
LG19	19	7954627	19	59.32
LG19	19	7954627	19	60.05
LG19	19	7968876	19	59.32
LG19	19	7968876	19	60.78
LG19	19	8025460	19	60.05
LG19	19	8025460	19	60.78
LG19	19	8096981	19	60.05
LG19	19	8106336	19	60.05
LG19	19	8106336	19	60.05
LG19	19	8106336	19	60.05
LG19	19	8106336	19	60.05
LG19	19	8106740	19	60.05
LG19	19	8154383	19	60.05
LG19	19	8209021	19	60.05
LG19	19	8285175	19	60.05
LG19	19	8354444	19	59.32
LG19	19	8354444	19	60.05
LG19	19	8372273	19	59.32
LG19	19	8372273	19	60.05
LG19	19	8462786	19	60.05
LG19	19	8524426	19	59.32
LG19	19	8524426	19	59.32
LG19	19	8627942	19	60.05
LG19	19	8648747	19	60.78
LG19	19	8654558	19	60.05
LG19	19	8654558	19	60.05
LG19	19	8705408	19	60.05
LG19	19	8709514	19	60.05
LG19	19	8779934	19	59.32
LG19	19	8807118	19	59.32
LG19	19	8818180	19	58.59
LG19	19	8821074	19	60.05
LG19	19	8846931	19	60.05
LG19	19	8846931	19	60.05
LG19	19	8846931	19	60.78
LG19	19	8852326	19	60.05
LG19	19	8892051	19	60.05
LG19	19	8977086	19	60.05
LG19	19	8977086	19	60.05
LG19	19	9067384	19	59.32
LG19	19	9067384	19	59.32
LG19	19	9082264	19	60.05
LG19	19	9127906	19	59.32
LG19	19	9128950	19	60.05
LG19	19	9128950	19	60.78
LG19	19	9156095	19	60.05
LG19	19	9248362	19	60.78
LG19	19	9307210	19	60.78
LG19	19	9307210	19	60.78
LG19	19	9355314	19	60.78
LG19	19	9366577	19	60.78
LG19	19	9402060	19	60.05
LG19	19	9413040	19	59.32
LG19	19	9429035	19	59.32
LG19	19	9429035	19	59.32
LG19	19	9446950	19	60.05
LG19	19	9486561	19	60.05
LG19	19	9507469	19	60.05
LG19	19	9507469	19	60.05
LG19	19	9532242	19	60.78
LG19	19	9534851	19	60.05
LG19	19	9534851	19	60.78
LG19	19	9536753	19	60.05
LG19	19	9536753	19	60.05
LG19	19	9539637	19	60.05
LG19	19	9566719	19	59.32
LG19	19	9578586	19	60.05
LG19	19	9578586	19	60.78
LG19	19	9615978	19	60.05
LG19	19	9619946	19	60.05
LG19	19	9730119	19	59.32
LG19	19	9744156	19	59.32
LG19	19	9744156	19	59.32
LG19	19	9744156	19	60.05
LG19	19	9763850	19	60.78
LG19	19	9772289	19	59.32
LG19	19	9774841	19	60.05
LG19	19	9796071	19	60.05
LG19	19	9806302	19	59.32
LG19	19	9806302	19	59.32
LG19	19	9806302	19	60.05
LG19	19	9806302	19	60.05
LG19	19	9829061	19	59.32
LG19	19	9992625	19	60.05
LG19	19	9992625	19	60.05
LG19	19	9992625	19	60.05
LG19	19	10001250	19	60.05
LG19	19	10034810	19	60.05
LG19	19	10034810	19	60.78
LG19	19	10075123	19	60.78
LG19	19	10085840	19	60.05
LG19	19	10127068	19	59.32
LG19	19	10127068	19	60.05
LG19	19	10197527	19	59.32
LG19	19	10237097	19	60.78
LG19	19	10241168	19	60.05
LG19	19	10241168	19	60.05
LG19	19	10251497	19	58.59
LG19	19	10251497	19	59.32
LG19	19	10251497	19	59.32
LG19	19	10305656	19	59.32
LG19	19	10305656	19	60.78
LG19	19	10327329	19	59.32
LG19	19	10327329	19	60.05
LG19	19	10327329	19	60.05
LG19	19	10362907	19	60.05
LG19	19	10362907	19	60.05
LG19	19	10380512	19	60.78
LG19	19	10435228	19	59.32
LG19	19	10458712	19	57.86
LG19	19	10471458	19	60.78
LG19	19	10503501	19	60.05
LG19	19	10503501	19	60.05
LG19	19	10503501	19	60.05
LG19	19	10503501	19	60.05
LG19	19	10531014	19	60.05
LG19	19	10531014	19	60.78
LG19	19	10543130	19	60.78
LG19	19	10674021	19	60.78
LG19	19	10674021	19	60.78
LG19	19	10706030	19	60.05
LG19	19	10751287	19	60.05
LG19	19	10751287	19	60.05
LG19	19	10751290	19	60.05
LG19	19	10823546	19	60.05
LG19	19	10823546	19	60.78
LG19	19	10847189	19	60.05
LG19	19	10847192	19	59.32
LG19	19	10847192	19	60.05
LG19	19	10847192	19	60.05
LG19	19	10858269	19	60.05
LG19	19	10858269	19	60.05
LG19	19	10858269	19	60.78
LG19	19	10858269	19	60.78
LG19	19	10876541	19	59.32
LG19	19	10876541	19	59.32
LG19	19	10876541	19	59.32
LG19	19	10916847	19	60.05
LG19	19	10922659	19	60.05
LG19	19	10943756	19	60.05
LG19	19	10989676	19	60.05
LG19	19	10996787	19	60.05
LG19	19	10996787	19	60.05
LG19	19	11017266	19	61.51
LG19	19	11017266	19	61.51
LG19	19	11041722	19	60.05
LG19	19	11041722	19	60.05
LG19	19	11141826	19	60.05
LG19	19	11141826	19	60.05
LG19	19	11151394	19	60.78
LG19	19	11151394	19	60.78
LG19	19	11151394	19	60.78
LG19	19	11183273	19	60.05
LG19	19	11199764	19	58.59
LG19	19	11219066	19	60.05
LG19	19	11313791	19	60.78
LG19	19	11313794	19	60.78
LG19	19	11373999	19	60.05
LG19	19	11440135	19	60.05
LG19	19	11440135	19	60.78
LG19	19	11440135	19	60.78
LG19	19	11496011	19	59.32
LG19	19	11496011	19	60.05
LG19	19	11532520	19	57.86
LG19	19	11532520	19	58.59
LG19	19	11532520	19	60.05
LG19	19	11549559	19	60.05
LG19	19	11568017	19	60.78
LG19	19	11668566	19	60.05
LG19	19	11668566	19	60.05
LG19	19	11764354	19	60.05
LG19	19	11770442	19	60.05
LG19	19	11788367	19	60.05
LG19	19	11788367	19	60.05
LG19	19	11791825	19	60.05
LG19	19	11817137	19	60.05
LG19	19	11817137	19	60.05
LG19	19	11853120	19	60.78
LG19	19	11853120	19	60.78
LG19	19	11853120	19	60.78
LG19	19	11867866	19	60.05
LG19	19	11870391	19	60.05
LG19	19	11881913	19	60.05
LG19	19	11883418	19	60.05
LG19	19	11895520	19	60.78
LG19	19	11896911	19	60.05
LG19	19	11896911	19	60.05
LG19	19	11896911	19	60.05
LG19	19	11896911	19	60.78
LG19	19	11921976	19	60.05
LG19	19	11921976	19	60.05
LG19	19	11986979	19	60.05
LG19	19	11986982	19	60.05
LG19	19	11990442	19	59.32
LG19	19	11990442	19	59.32
LG19	19	11990442	19	60.05
LG19	19	11990442	19	60.05
LG19	19	11990445	19	60.05
LG19	19	12017401	19	58.59
LG19	19	12025712	19	60.05
LG19	19	12030025	19	59.32
LG19	19	12030028	19	58.59
LG19	19	12030028	19	58.59
LG19	19	12036054	19	60.78
LG19	19	12036057	19	58.59
LG19	19	12058604	19	60.05
LG19	19	12058604	19	60.05
LG19	19	12075543	19	60.05
LG19	19	12095771	19	60.05
LG19	19	12095771	19	60.78
LG19	19	12098318	19	60.05
LG19	19	12098318	19	60.78
LG19	19	12131317	19	59.32
LG19	19	12131317	19	60.05
LG19	19	12131317	19	60.05
LG19	19	12183493	19	58.59
LG19	19	12183493	19	59.32
LG19	19	12211642	19	60.05
LG19	19	12242648	19	60.05
LG19	19	12280973	19	60.05
LG19	19	12461639	19	60.78
LG19	19	12555627	19	60.05
LG19	19	12555627	19	60.05
LG19	19	12555627	19	60.05
LG19	19	12555627	19	60.05
LG19	19	12562299	19	60.05
LG19	19	12562867	19	60.78
LG19	19	12596846	19	60.05
LG19	19	12620465	19	59.32
LG19	19	12620465	19	59.32
LG19	19	12620465	19	59.32
LG19	19	12666381	19	60.05
LG19	19	12787247	19	60.05
LG19	19	12900336	19	60.05
LG19	19	12900336	19	60.05
LG19	19	12900336	19	60.78
LG19	19	13228815	19	60.78
LG19	19	13245268	19	60.05
LG19	19	13277050	19	60.05
LG19	19	13593949	19	60.05
LG19	19	13601377	19	60.05
LG19	19	13605190	19	60.05
LG19	19	13605190	19	60.05
LG19	19	13702944	19	60.05
LG19	19	13778058	19	60.05
LG19	19	13778058	19	60.05
LG19	19	13778058	19	60.05
LG19	19	13778058	19	60.05
LG19	19	14065709	19	63.71
LG19	19	14070346	19	67.471
LG19	19	14237331	19	70.457
LG19	19	14298577	19	74.218
LG19	19	14413008	19	77.204
LG19	19	14413008	19	77.204
LG19	19	14570727	19	79.427
LG19	19	14572217	19	79.427
LG19	19	14582461	19	79.427
LG19	19	14609850	19	79.427
LG19	19	14761886	19	87.255
LG19	19	14761886	19	87.255
LG19	19	14937304	19	97.693
LG19	19	14942599	19	97.693
LG19	19	14955213	19	97.693
LG19	19	14955213	19	97.693
LG19	19	14960092	19	97.693
LG19	19	14995149	19	99.164
LG19	19	14995149	19	99.164
LG19	19	14995149	19	99.164
LG19	19	14996061	19	99.164
LG19	19	14999940	19	99.894
LG19	19	15069038	19	100.624
LG19	19	15081204	19	100.624
LG19	19	15131739	19	100.624
LG19	19	15141163	19	101.354
LG19	19	15229826	19	103.576
LG19	19	15229826	19	103.576
LG19	19	15238755	19	104.306
LG19	19	15238755	19	104.306
LG19	19	15238755	19	104.306
LG19	19	15242943	19	104.306
LG19	19	15242943	19	104.306
LG19	19	15266280	19	104.306
LG19	19	15266283	19	104.306
LG19	19	15270880	19	104.306
LG19	19	15270883	19	104.306
LG19	19	15278496	19	104.306
LG19	19	15295772	19	105.766
LG19	19	15311939	19	104.306
LG19	19	15311939	19	105.036
LG19	19	15312415	19	104.306
LG19	19	15322397	19	104.306
LG19	19	15430715	19	105.766
LG19	19	15526335	19	105.766
LG19	19	15526775	19	105.766
LG19	19	15526775	19	105.766
LG19	19	15570238	19	106.496
LG19	19	15570238	19	106.496
LG19	19	15618750	19	107.967
LG19	19	15629174	19	107.967
LG19	19	15675968	19	107.967
LG19	19	15675968	19	107.967
LG19	19	15710609	19	110.189
LG19	19	15784278	19	110.189
LG19	19	15800433	19	110.189
LG19	19	15800433	19	110.189
LG19	19	15838717	19	110.189
LG19	19	15840891	19	110.189
LG19	19	15840891	19	110.189
LG19	19	15861533	19	110.189
LG19	19	15887262	19	110.189
LG19	19	15910628	19	110.189
LG19	19	15910628	19	110.189
LG19	19	15987359	19	110.189
LG19	19	15999100	19	110.189
LG19	19	16031449	19	110.189
LG19	19	16053399	19	110.189
LG19	19	16117192	19	110.189
LG19	19	16149694	19	110.189
LG19	19	16160124	19	110.189
LG19	19	16162702	19	110.189
LG21	20	242378	20	133.93
LG21	20	249900	20	133.93
LG21	20	249900	20	133.93
LG21	20	289773	20	133.2
LG21	20	342267	20	133.2
LG21	20	446045	20	130.999
LG21	20	446045	20	131.729
LG21	20	464513	20	129.539
LG21	20	469853	20	130.999
LG21	20	469853	20	130.999
LG21	20	492750	20	130.269
LG21	20	492750	20	130.269
LG21	20	527080	20	129.539
LG21	20	527080	20	129.539
LG21	20	533212	20	129.539
LG21	20	623980	20	127.317
LG21	20	632087	20	127.317
LG21	20	634209	20	126.587
LG21	20	653930	20	126.587
LG21	20	669148	20	126.587
LG21	20	669148	20	126.587
LG21	20	696600	20	126.587
LG21	20	696600	20	126.587
LG21	20	719472	20	120.715
LG21	20	722724	20	119.985
LG21	20	722724	20	119.985
LG21	20	730219	20	126.587
LG21	20	730219	20	126.587
LG21	20	746130	20	126.587
LG21	20	746130	20	126.587
LG21	20	746130	20	126.587
LG21	20	746130	20	126.587
LG21	20	809161	20	125.116
LG21	20	809161	20	125.116
LG21	20	817452	20	124.386
LG21	20	817452	20	124.386
LG21	20	817452	20	124.386
LG21	20	818789	20	123.656
LG21	20	876675	20	122.185
LG21	20	923884	20	119.985
LG21	20	926174	20	119.985
LG21	20	936936	20	119.255
LG21	20	949803	20	118.525
LG21	20	949803	20	118.525
LG21	20	949803	20	118.525
LG21	20	958939	20	118.525
LG21	20	958939	20	118.525
LG21	20	960989	20	118.525
LG21	20	978665	20	118.525
LG21	20	987758	20	117.795
LG21	20	987758	20	118.525
LG21	20	987758	20	118.525
LG21	20	994663	20	117.795
LG21	20	994663	20	117.795
LG21	20	995111	20	117.795
LG21	20	1049990	20	117.795
LG21	20	1148651	20	114.809
LG21	20	1148651	20	114.809
LG21	20	1161985	20	114.079
LG21	20	1192638	20	114.079
LG21	20	1283546	20	111.856
LG21	20	1283546	20	111.856
LG21	20	1291534	20	111.127
LG21	20	1311440	20	110.397
LG21	20	1315347	20	109.667
LG21	20	1315347	20	109.667
LG21	20	1329081	20	109.667
LG21	20	1330034	20	109.667
LG21	20	1333459	20	108.937
LG21	20	1378505	20	105.951
LG21	20	1408233	20	105.221
LG21	20	1408233	20	105.221
LG21	20	1408233	20	105.221
LG21	20	1424177	20	105.221
LG21	20	1465696	20	103.75
LG21	20	1465696	20	103.75
LG21	20	1505266	20	103.02
LG21	20	1581683	20	100.798
LG21	20	1581683	20	100.798
LG21	20	1620492	20	100.798
LG21	20	1620492	20	100.798
LG21	20	1642950	20	100.798
LG21	20	1694908	20	100.798
LG21	20	1699995	20	100.798
LG21	20	1699995	20	100.798
LG21	20	1778455	20	100.068
LG21	20	1884827	20	100.068
LG21	20	1884827	20	100.068
LG21	20	1884827	20	100.068
LG21	20	1919207	20	99.338
LG21	20	1919207	20	99.338
LG21	20	1940136	20	98.608
LG21	20	1940136	20	98.608
LG21	20	1945559	20	98.608
LG21	20	1945559	20	98.608
LG21	20	1948833	20	98.608
LG21	20	1948833	20	98.608
LG21	20	2018489	20	97.878
LG21	20	2018489	20	97.878
LG21	20	2018489	20	97.878
LG21	20	2075717	20	97.878
LG21	20	2081183	20	97.878
LG21	20	2158307	20	96.407
LG21	20	2158307	20	96.407
LG21	20	2158307	20	96.407
LG21	20	2158307	20	96.407
LG21	20	2181742	20	96.407
LG21	20	2181742	20	96.407
LG21	20	2305768	20	91.059
LG21	20	2305768	20	91.059
LG21	20	2349633	20	88.858
LG21	20	2349633	20	88.858
LG21	20	2349633	20	88.858
LG21	20	2350083	20	88.128
LG21	20	2353368	20	88.858
LG21	20	2358312	20	89.588
LG21	20	2358312	20	89.588
LG21	20	2364118	20	88.128
LG21	20	2417504	20	88.858
LG21	20	2477524	20	88.858
LG21	20	2493891	20	88.858
LG21	20	2493891	20	88.858
LG21	20	2605610	20	88.858
LG21	20	2605610	20	88.858
LG21	20	2605610	20	88.858
LG21	20	2613948	20	88.858
LG21	20	2618420	20	88.858
LG21	20	2720500	20	88.858
LG21	20	2720500	20	88.858
LG21	20	2728745	20	88.128
LG21	20	2728745	20	88.858
LG21	20	3035924	20	87.398
LG21	20	3063666	20	87.398
LG21	20	3063666	20	87.398
LG21	20	3063666	20	87.398
LG21	20	3253228	20	85.927
LG21	20	3253228	20	85.927
LG21	20	3253228	20	85.927
LG21	20	3373304	20	85.927
LG21	20	3373304	20	85.927
LG21	20	3373304	20	85.927
LG21	20	3373304	20	85.927
LG21	20	3404993	20	83.738
LG21	20	3411196	20	85.927
LG21	20	3411196	20	85.927
LG21	20	3554607	20	85.927
LG21	20	3568989	20	85.927
LG21	20	3800571	20	85.197
LG21	20	4085973	20	85.197
LG21	20	4433706	20	84.467
LG21	20	4659927	20	85.197
LG21	20	4961845	20	84.467
LG21	20	4980638	20	83.738
LG21	20	5008741	20	84.467
LG21	20	5086009	20	84.467
LG21	20	5104465	20	85.197
LG21	20	5280060	20	84.467
LG21	20	5281837	20	84.467
LG21	20	5483048	20	84.467
LG21	20	5489682	20	84.467
LG21	20	5522976	20	84.467
LG21	20	5528390	20	84.467
LG21	20	5766909	20	84.467
LG21	20	5775929	20	84.467
LG21	20	5869154	20	83.008
LG21	20	5894259	20	82.278
LG21	20	5894259	20	82.278
LG21	20	5935893	20	82.278
LG21	20	5945204	20	82.278
LG21	20	6015345	20	81.548
LG21	20	6044780	20	81.548
LG21	20	6066094	20	81.548
LG21	20	6125328	20	82.278
LG21	20	6198571	20	80.818
LG21	20	6265524	20	80.818
LG21	20	6265524	20	80.818
LG21	20	6328130	20	80.088
LG21	20	6328130	20	80.088
LG21	20	6329378	20	80.088
LG21	20	6366126	20	80.088
LG21	20	6383845	20	80.088
LG21	20	6408753	20	80.088
LG21	20	6408753	20	80.088
LG21	20	6408753	20	80.088
LG21	20	6408753	20	80.088
LG21	20	6431601	20	80.088
LG21	20	6431601	20	80.088
LG21	20	6431601	20	80.088
LG21	20	6431601	20	80.088
LG21	20	6431604	20	80.088
LG21	20	6576387	20	78.617
LG21	20	6598446	20	75.665
LG21	20	6609492	20	76.395
LG21	20	6632471	20	76.395
LG21	20	6632471	20	76.395
LG21	20	6666262	20	75.665
LG21	20	6666262	20	75.665
LG21	20	6666427	20	75.665
LG21	20	6668953	20	75.665
LG21	20	6668953	20	75.665
LG21	20	6726449	20	74.935
LG21	20	6848162	20	73.464
LG21	20	6848162	20	73.464
LG21	20	6850758	20	73.464
LG21	20	6852891	20	73.464
LG21	20	6901573	20	73.464
LG21	20	6901576	20	73.464
LG21	20	6901576	20	73.464
LG21	20	6901576	20	73.464
LG21	20	6901576	20	73.464
LG21	20	6947930	20	73.464
LG21	20	6947930	20	73.464
LG21	20	6947930	20	73.464
LG21	20	6958482	20	73.464
LG21	20	6958482	20	73.464
LG21	20	7012191	20	73.464
LG21	20	7012191	20	73.464
LG21	20	7012191	20	73.464
LG21	20	7012191	20	73.464
LG21	20	7076387	20	73.464
LG21	20	7138780	20	72.734
LG21	20	7146434	20	72.734
LG21	20	7148199	20	72.734
LG21	20	7187666	20	72.734
LG21	20	7187666	20	72.734
LG21	20	7188160	20	72.734
LG21	20	7191519	20	72.734
LG21	20	7193026	20	72.734
LG21	20	7233202	20	71.274
LG21	20	7260839	20	71.274
LG21	20	7266733	20	71.274
LG21	20	7270576	20	71.274
LG21	20	7270576	20	71.274
LG21	20	7302073	20	71.274
LG21	20	7316625	20	71.274
LG21	20	7342756	20	72.004
LG21	20	7358303	20	71.274
LG21	20	7358303	20	71.274
LG21	20	7371555	20	71.274
LG21	20	7371555	20	71.274
LG21	20	7391928	20	71.274
LG21	20	7391928	20	71.274
LG21	20	7416061	20	71.274
LG21	20	7441467	20	71.274
LG21	20	7448555	20	71.274
LG21	20	7465776	20	71.274
LG21	20	7500968	20	69.803
LG21	20	7500968	20	69.803
LG21	20	7503643	20	69.803
LG21	20	7503643	20	69.803
LG21	20	7503643	20	69.803
LG21	20	7504056	20	69.803
LG21	20	7504056	20	69.803
LG21	20	7508286	20	69.803
LG21	20	7525822	20	69.803
LG21	20	7526756	20	69.803
LG21	20	7546841	20	69.803
LG21	20	7549447	20	69.803
LG21	20	7552064	20	69.803
LG21	20	7559902	20	69.803
LG21	20	7634876	20	69.074
LG21	20	7728338	20	69.074
LG21	20	7832948	20	69.074
LG21	20	7854997	20	69.074
LG21	20	7871273	20	69.074
LG21	20	7934829	20	69.074
LG21	20	8015561	20	68.344
LG21	20	8015561	20	68.344
LG21	20	8069084	20	67.614
LG21	20	8140880	20	66.884
LG21	20	8140880	20	66.884
LG21	20	8145393	20	66.884
LG21	20	8223423	20	66.154
LG21	20	8344771	20	63.931
LG21	20	8411473	20	63.201
LG21	20	8411473	20	63.931
LG21	20	8419400	20	63.201
LG21	20	8465226	20	63.201
LG21	20	8517405	20	63.201
LG21	20	8599333	20	60.979
LG21	20	8599333	20	60.979
LG21	20	8618241	20	60.249
LG21	20	8625659	20	58.778
LG21	20	8631631	20	58.778
LG21	20	8639997	20	58.778
LG21	20	8639997	20	58.778
LG21	20	8639997	20	58.778
LG21	20	8651632	20	58.778
LG21	20	8655218	20	58.778
LG21	20	8655218	20	58.778
LG21	20	8655218	20	58.778
LG21	20	8685903	20	58.048
LG21	20	8689355	20	58.778
LG21	20	8694878	20	58.048
LG21	20	8694878	20	58.048
LG21	20	8709713	20	57.318
LG21	20	8722873	20	57.318
LG21	20	8722873	20	57.318
LG21	20	8778049	20	56.588
LG21	20	8794830	20	56.588
LG21	20	8794830	20	56.588
LG21	20	8794830	20	56.588
LG21	20	8818999	20	56.588
LG21	20	8846581	20	56.588
LG21	20	8905114	20	56.588
LG21	20	8905114	20	56.588
LG21	20	8905114	20	56.588
LG21	20	8934380	20	56.588
LG21	20	8957063	20	55.858
LG21	20	8973145	20	55.858
LG21	20	8984966	20	55.128
LG21	20	8984966	20	55.128
LG21	20	8984966	20	55.128
LG21	20	8990509	20	55.128
LG21	20	9036323	20	54.398
LG21	20	9043224	20	57.318
LG21	20	9045260	20	54.398
LG21	20	9045260	20	54.398
LG21	20	9069893	20	54.398
LG21	20	9126900	20	54.398
LG21	20	9158481	20	54.398
LG21	20	9158481	20	54.398
LG21	20	9161407	20	54.398
LG21	20	9166809	20	54.398
LG21	20	9166809	20	54.398
LG21	20	9311419	20	53.668
LG21	20	9408076	20	52.198
LG21	20	9408076	20	52.198
LG21	20	9421826	20	52.198
LG21	20	9514873	20	52.198
LG21	20	9573881	20	51.468
LG21	20	9573881	20	51.468
LG21	20	9636367	20	50.738
LG21	20	9696052	20	50.738
LG21	20	9814327	20	50.738
LG21	20	9814694	20	50.738
LG21	20	9907394	20	49.267
LG21	20	9907394	20	49.267
LG21	20	9914973	20	49.267
LG21	20	9988552	20	49.267
LG21	20	10124821	20	49.267
LG21	20	10144425	20	49.267
LG21	20	10217872	20	47.796
LG21	20	10217872	20	47.796
LG21	20	10219790	20	47.796
LG21	20	10264389	20	47.796
LG21	20	10290081	20	47.796
LG21	20	10290081	20	47.796
LG21	20	10314331	20	47.796
LG21	20	10314331	20	47.796
LG21	20	10388207	20	46.326
LG21	20	10390378	20	46.326
LG21	20	10390378	20	46.326
