set map mb cm regFn regDr
NY 19 7.832047 55.042 54.1755015852959 7.54
NY 19 7.931212 53.582 54.8977437625577 7.6
NY 19 7.968875 54.312 55.180190288827 7.61
NY 19 8.09698 55.772 56.1820828318825 7.62
NY 19 8.106335 55.772 56.2571028362525 7.62
NY 19 8.160074 55.772 56.6907087334831 7.63
NY 19 8.219413 57.994 57.1719334510731 7.64
NY 19 8.24911 57.994 57.4124274764776 7.64
NY 19 8.345053 57.994 58.1801615019642 7.62
NY 19 8.372272 58.724 58.393633241543 7.62
NY 19 8.447345 59.454 58.9902417424992 7.62
NY 19 8.487775 59.454 59.3184974751987 7.63
NY 19 8.524425 59.454 59.6183283594964 7.62
NY 19 8.639126 59.454 60.5555595767593 7.52
NY 19 8.654557 60.184 60.6800029752925 7.5
NY 19 8.68365 60.914 60.9126304519982 7.47
NY 19 8.705407 62.374 61.084565429107 7.46
NY 19 8.709513 61.644 61.1167323830771 7.45
NY 19 8.779933 62.374 61.6473954515733 7.38
NY 19 8.784432 61.644 61.6805525734659 7.38
NY 19 8.807117 61.644 61.8477382726721 7.36
NY 19 8.829077 61.644 62.0106728047227 7.34
NY 19 8.84693 62.374 62.1449337872902 7.33
NY 19 8.86737 62.374 62.2997154222992 7.31
NY 19 8.871795 62.374 62.3331757639647 7.31
NY 19 8.88551 62.374 62.4367806043291 7.3
NY 19 8.927691 63.104 62.7545165644187 7.27
NY 19 8.959153 63.104 62.9907267201611 7.26
NY 19 8.977085 63.104 63.125099583694 7.25
NY 19 8.977696 63.104 63.1296751034472 7.25
NY 19 8.978047 63.104 63.1323041070698 7.25
NY 19 9.031043 63.104 63.5389623051311 7.28
NY 19 9.082266 63.104 63.9380762156969 7.28
NY 19 9.103311 63.834 64.0995862205107 7.28
NY 19 9.128667 63.834 64.2897453661365 7.28
NY 19 9.128949 63.834 64.2918255600091 7.28
NY 19 9.14141 63.834 64.3843372706894 7.28
NY 19 9.161343 64.564 64.5344883911487 7.27
NY 19 9.162273 64.564 64.5415474102403 7.27
NY 19 9.221723 65.294 64.9975333627888 7.27
NY 19 9.257312 66.024 65.2691577747544 7.27
NY 19 9.29178 66.024 65.5256659614436 7.25
NY 19 9.307765 66.024 65.641191440648 7.24
NY 19 9.402059 66.754 66.342488531482 7.23
NY 19 9.446949 66.754 66.679342978328 7.22
NY 19 9.482335 66.754 66.9368854238024 7.19
NY 19 9.48656 66.754 66.9668976163421 7.19
NY 19 9.536752 66.754 67.3067685448286 7.1
NY 19 9.546606 66.754 67.3691661147472 7.08
NY 19 9.566154 67.484 67.4844172690944 7.03
NY 19 9.578585 67.484 67.5515486072704 7
NY 19 9.594059 68.213 67.6300710103707 6.95
NY 19 9.608206 68.213 67.6983839510128 6.91
NY 19 9.618477 68.213 67.7467051556302 6.88
NY 19 9.64433 68.213 67.8673614393458 6.79
NY 19 9.700271 67.484 68.157561475011 6.6
NY 19 9.701856 68.213 68.166726519475 6.59
NY 19 9.713926 68.213 68.2259562936064 6.55
NY 19 9.729945 68.213 68.2928669947697 6.49
NY 19 9.730118 68.213 68.2936184192028 6.49
NY 19 9.737232 68.213 68.3266022342352 6.46
NY 19 9.744155 68.943 68.3643802692036 6.44
NY 19 9.774837 69.673 68.5430184955278 6.33
NY 19 9.776198 68.943 68.5507449369549 6.33
NY 19 9.806301 68.943 68.7188435626225 6.23
NY 19 9.82906 68.213 68.8440368230248 6.15
NY 19 9.834578 68.213 68.8743759337973 6.13
NY 19 9.848254 68.943 68.9498249007811 6.09
NY 19 9.967124 68.943 69.6762137599181 5.64
NY 19 9.990172 68.943 69.8544912338703 5.54
NY 19 10.034809 68.943 70.2478890134377 5.34
NY 19 10.041666 70.403 70.3084758492056 5.31
NY 19 10.066204 70.403 70.5134504916692 5.2
NY 19 10.066207 70.403 70.51347394001 5.2
NY 19 10.077669 70.403 70.5992020684464 5.15
NY 19 10.081916 70.403 70.629786905956 5.13
NY 19 10.085839 70.403 70.6586455202283 5.11
NY 19 10.088367 70.403 70.6775221536118 5.1
NY 19 10.112196 70.403 70.8630888683526 5.01
NY 19 10.121607 71.133 70.9383267838721 4.97
NY 19 10.157446 71.133 71.2164123463535 4.84
NY 19 10.161805 71.133 71.2478845407412 4.83
NY 19 10.194164 71.133 71.4977495954009 4.71
NY 19 10.204515 71.133 71.5830864557117 4.68
NY 19 10.230831 71.863 71.8025455827122 4.58
NY 19 10.231361 71.863 71.8069283963567 4.58
NY 19 10.235166 71.863 71.8382800892274 4.57
NY 19 10.280235 73.334 72.1792554722182 4.41
NY 19 10.302819 73.334 72.3352239553526 4.34
NY 19 10.327819 73.334 72.5193504420681 4.26
NY 19 10.382419 74.064 72.9419141211331 4.08
NY 19 10.400856 74.064 73.0845469606386 4.01
NY 19 10.448514 74.064 73.4347178224427 3.85
NY 19 10.490806 74.064 73.7031462350732 3.72
NY 19 10.525997 74.064 73.8796674136764 3.61
NY 19 10.531013 74.064 73.9006977046649 3.59
NY 19 10.598871 74.064 74.1089788241331 3.42
NY 19 10.673027 74.064 74.215542360596 3.27
NY 19 10.683323 74.064 74.2238740148255 3.24
NY 19 10.788008 74.064 74.279797993372 2.99
NY 19 10.854527 74.064 74.3431989732142 2.82
NY 19 11.017265 74.064 74.2707631123426 2.3
NY 19 11.041721 74.064 74.2387407257437 2.2
NY 19 11.043057 74.064 74.2370696867745 2.19
NY 19 11.066588 74.064 74.21002200008 2.1
NY 19 11.110368 74.064 74.1790995364451 1.94
NY 19 11.140154 74.064 74.1802619716216 1.83
NY 19 11.151393 74.064 74.1868009624777 1.79
NY 19 11.183272 74.794 74.208621411693 1.67
NY 19 11.195608 74.064 74.2162647959082 1.63
NY 19 11.197537 74.064 74.217434137415 1.62
NY 19 11.219065 74.064 74.2302160583171 1.53
NY 19 11.225961 74.064 74.2342743560239 1.5
NY 19 11.227403 74.064 74.2351248625894 1.5
NY 19 11.280995 74.064 74.2692846448602 1.3
NY 19 11.373998 74.064 74.3397017119257 0.97
NY 19 11.421891 74.064 74.3769138160094 0.77
NY 19 11.434582 74.064 74.3866430495039 0.72
NY 19 11.43798 74.064 74.3892315910215 0.71
NY 19 11.49601 74.794 74.4318290426104 0.49
NY 19 11.542576 74.794 74.4627451880782 0.35
NY 19 11.549558 74.794 74.4670452975828 0.33
NY 19 11.6279 74.794 74.5136481765774 0.16
NY 19 11.668565 74.794 74.5368325505833 0.1
NY 19 11.853119 74.794 74.6303230860966 0
NY 19 11.862266 74.794 74.6343550271437 0
NY 19 11.863422 74.794 74.6348599715146 0
NY 19 11.920057 74.794 74.6582768967952 0
NY 19 11.975212 75.524 74.6797686859391 0
NY 19 11.986668 74.064 74.6842191150712 0
NY 19 11.986981 74.794 74.6843405879225 0
NY 19 11.997914 74.794 74.6885789106547 0
NY 19 12.107292 74.794 74.7301175875598 0
NY 19 12.131316 74.794 74.7389257223013 0
NY 19 12.336287 74.064 74.8058402841044 0.17
NY 19 12.825778 74.794 74.0980923272374 3.24
NY 19 12.886712 74.794 74.0034736539423 3.92
NY 19 13.21995 74.794 74.162985477711 7.81
NY 19 13.588414 74.794 76.8652440070866 12.58
NY 19 13.593948 74.794 76.9349081075848 12.64
NY 19 13.617634 74.794 77.244466099939 12.93
NY 19 13.693776 74.794 78.4353352399013 13.81
NY 19 13.778057 74.794 80.0710865681711 14.61
NY 19 13.852521 74.794 81.7056838164582 15.05
NY 19 13.947867 74.794 83.9272535318565 15.56
NY 19 13.96633 74.794 84.3615516725882 15.68
NY 19 14.033485 73.334 85.9193728408947 16.07
NY 19 14.103469 74.794 87.4588789916086 16.4
NY 19 14.209318 93.903 90.090711765322 16.99
NY 19 14.237333 99.251 90.8738616447696 17.13
NY 19 14.329392 100.711 93.4664700848239 17.55
NY 19 14.35177 100.711 94.0666358172329 17.63
NY 19 14.378776 99.981 94.7574378265614 17.72
NY 19 14.396384 101.441 95.1831449927745 17.78
NY 19 14.500594 101.441 97.663468528036 18.01
NY 19 14.512819 101.441 97.9537073961458 18.03
NY 19 14.570726 101.441 99.3085814040848 18.08
NY 19 14.58246 101.441 99.5774331556068 18.08
NY 19 14.609849 101.441 100.194890545132 18.08
NY 19 14.622425 101.441 100.473019005828 18.07
NY 19 14.731232 101.441 102.688377516734 17.84
NY 19 14.907784 102.912 104.619306788292 17
NY 19 14.937303 104.382 104.922991720878 16.83
NY 19 14.946126 104.382 105.026604705912 16.78
NY 19 14.954086 104.382 105.126338685779 16.74
NY 19 14.955212 104.382 105.140960912909 16.73
NY 19 14.958517 104.382 105.184650262618 16.71
NY 19 15.01055 104.382 105.795067696277 16.42
NY 19 15.015864 105.112 105.850257826381 16.39
NY 19 15.044679 105.112 106.139048847295 16.23
NY 19 15.053649 105.112 106.227509947613 16.18
NY 19 15.056403 105.112 106.254727162476 16.16
NY 19 15.073271 105.112 106.423427537964 16.08
NY 19 15.125923 106.583 107.011435338895 15.81
NY 19 15.197914 108.806 107.950279378268 14.9
NY 19 15.266279 109.536 108.872756376635 13.94
NY 19 15.269937 109.536 108.922162392063 13.88
NY 19 15.278495 109.536 109.037589900165 13.76
NY 19 15.311938 109.536 109.48516194939 13.29
NY 19 15.367274 109.536 110.203397289675 12.55
NY 19 15.444829 111.006 111.190791364701 11.62
NY 19 15.464853 111.006 111.447347322199 11.38
NY 19 15.471239 111.006 111.529207407616 11.3
NY 19 15.479653 111.736 111.63706857724 11.2
NY 19 15.508297 111.736 112.00404148965 10.86
NY 19 15.526774 111.736 112.240302581152 10.64
NY 19 15.614863 114.667 113.354518354376 9.63
NY 19 15.632214 113.196 113.571209734336 9.44
NY 19 15.697777 116.137 114.391028744411 8.76
NY 19 15.710608 116.137 114.551377431899 8.63
NY 19 15.789775 119.798 115.536672021869 8.01
NY 19 15.824533 116.867 115.96558287937 7.83
NY 19 15.838716 116.867 116.139693549791 7.77
NY 19 15.84089 116.867 116.166333651472 7.76
NY 19 15.866668 116.867 116.481716152757 7.65
NY 19 15.886517 117.597 116.723921418356 7.57
NY 19 15.892486 117.597 116.79664698594 7.54
NY 19 15.910627 117.597 117.017356602556 7.46
NY 19 15.994807 118.327 118.03503725999 6.97
NY 19 15.999025 118.327 118.085740239207 6.95
NY 19 16.031448 118.327 118.472107810255 6.78
NY 19 16.053398 118.327 118.730324887597 6.67
NY 19 16.072911 118.327 118.95793513551 6.57
NY 19 16.12456 118.327 119.553494183845 6.29
NY 19 16.162701 118.327 119.988942536122 6.04
NY 19 16.180797 117.597 120.194858240112 5.92
NY 20 4.69029 0 -0.0750815632314515 6.14
NY 20 4.707142 0 0.0727175996618195 6.34
NY 20 4.707718 0 0.0777957122078272 6.34
NY 20 4.709447 0 0.0930480795953087 6.37
NY 20 4.711742 0 0.1133140703106 6.39
NY 20 4.763904 0 0.577676974765595 7.11
NY 20 4.766579 0.73 0.601591896530633 7.15
NY 20 4.792351 0 0.835450041561005 7.55
NY 20 4.794364 0 0.853915984827361 7.58
NY 20 4.805829 0 0.959413677402723 7.77
NY 20 4.80839 0 0.983033372212328 7.81
NY 20 4.810274 0 1.00041683868279 7.84
NY 20 4.816021 0.73 1.05352289523096 7.94
NY 20 4.823864 1.46 1.12623497205464 8.06
NY 20 4.823956 0.73 1.12708958480184 8.07
NY 20 4.839295 2.19 1.27015594165066 8.32
NY 20 4.858514 2.92 1.45116669726713 8.64
NY 20 4.886239 2.92 1.71619940527626 9.11
NY 20 4.910229 2.92 1.94976401737761 9.52
NY 20 4.94106 2.92 2.25651029013398 10.03
NY 20 4.954717 3.65 2.39499305470163 10.26
NY 20 4.970462 2.92 2.55679479676269 10.52
NY 20 4.98066 3.65 2.66288077768656 10.68
NY 20 4.984479 3.65 2.70281472644145 10.74
NY 20 5.046938 3.65 3.36207637874798 11.69
NY 20 5.065225 3.65 3.55867388436303 11.95
NY 20 5.078589 3.65 3.70381103533023 12.13
NY 20 5.177766 3.65 4.83573506753938 13.54
NY 20 5.185983 3.65 4.93503213344957 13.66
NY 20 5.214954 5.851 5.2812711120464 14.1
NY 20 5.235973 5.851 5.52710519792674 14.42
NY 20 5.329216 6.581 6.6119178673045 15.89
NY 20 5.408531 7.311 7.61186241489601 17.13
NY 20 5.444204 8.77 8.11198846410693 17.68
NY 20 5.458722 8.77 8.32748923479393 17.9
NY 20 5.494012 8.77 8.86065854179616 18.43
NY 20 5.511277 8.77 9.12427857752054 18.68
NY 20 5.513364 8.77 9.15639364724384 18.71
NY 20 5.533116 9.5 9.46395069405033 18.99
NY 20 5.554334 9.5 9.80373025634661 19.29
NY 20 5.576849 10.971 10.1784622806499 19.59
NY 20 5.624826 10.971 11.0432554279306 20.2
NY 20 5.643559 10.971 11.4117271373647 20.43
NY 20 5.716405 12.442 13.0617662655181 21.2
NY 20 5.757215 13.172 14.1719370692353 21.39
NY 20 5.783761 13.902 14.9798940082239 21.48
NY 20 5.794301 14.632 15.3173158812962 21.5
NY 20 5.812954 15.361 15.9238667678581 21.54
NY 20 5.903324 16.832 18.9560387300015 21.53
NY 20 6.01889 19.785 22.7120818986212 21.15
NY 20 6.056884 19.785 23.8246129839734 20.95
NY 20 6.078123 19.785 24.4058544752521 20.84
NY 20 6.080454 19.055 24.4679645738834 20.82
NY 20 6.177847 44.844 27.2326359032084 20.19
NY 20 6.233626 44.844 28.929137575053 19.8
NY 20 6.750413 44.844 43.1804291539385 15.87
NY 20 6.762129 44.844 43.3745655739834 15.73
NY 20 6.809284 44.844 44.0547155235762 15.12
NY 20 6.896911 44.844 44.8971014527443 13.91
NY 20 6.913026 44.844 44.9998677702071 13.69
NY 20 6.960186 44.844 45.2214974131118 13.06
NY 20 6.989322 44.844 45.3058637846519 12.69
NY 20 7.089682 44.844 45.3604428858155 11.57
NY 20 7.097941 44.844 45.3524778767496 11.48
NY 20 7.152087 44.844 45.2704095058848 10.94
NY 20 7.161832 44.844 45.2515331660645 10.84
NY 20 7.235569 44.844 45.0944013350238 10.04
NY 20 7.427295 44.844 45.0023193228601 7.87
NY 20 7.446657 45.573 45.0545638192273 7.66
NY 20 7.562996 45.573 45.1557026513192 6.54
NY 20 7.57218 44.844 45.1569003696957 6.46
NY 20 7.574649 45.573 45.1574470019759 6.44
NY 20 7.60185 44.844 45.1731257036446 6.22
NY 20 7.629571 44.844 45.2166699050452 6
NY 20 7.653796 44.844 45.2881632290751 5.82
NY 20 7.655601 44.844 45.2949214799478 5.8
NY 20 7.677229 44.844 45.3799009830023 5.65
NY 20 7.690211 44.844 45.4343339443183 5.57
NY 20 7.736287 44.844 45.6466386349644 5.32
NY 20 7.953206 46.303 46.9297566363301 5.07
NY 20 8.061266 47.033 47.6466888204656 5.37
NY 20 8.06488 47.033 47.6707836298745 5.38
NY 20 8.074289 47.033 47.7353009354552 5.42
NY 20 8.080573 47.033 47.7797631130884 5.44
NY 20 8.10792 48.504 47.9847068085689 5.54
NY 20 8.124157 48.504 48.1139948167823 5.61
NY 20 8.170448 48.504 48.5048015535493 5.8
NY 20 8.175583 48.504 48.5495689185484 5.82
NY 20 8.180173 48.504 48.5897387554011 5.84
NY 20 8.197962 48.504 48.7464184247925 5.91
NY 20 8.2974 49.975 49.6029024217184 6.32
NY 20 8.308585 49.975 49.6917581268812 6.36
NY 20 8.339485 51.435 49.9429953441802 6.47
NY 20 8.358113 51.435 50.1024955491643 6.53
NY 20 8.441186 51.435 50.8676382513654 6.75
NY 20 8.478478 51.435 51.2286892146514 6.84
NY 20 8.645663 52.165 52.8073687576027 7.34
NY 20 8.665332 52.165 52.9742364308227 7.37
NY 20 8.676028 52.895 53.063299512336 7.39
NY 20 8.676031 52.895 53.0633245177393 7.39
NY 20 8.929913 55.847 55.1512522586886 7.65
NY 20 8.986678 55.117 55.5851117780199 7.7
NY 20 8.996717 55.847 55.6595948938462 7.71
NY 20 8.997123 55.847 55.6625916456902 7.71
NY 20 9.01315 55.847 55.7796249318776 7.73
NY 20 9.021459 55.847 55.8393552938522 7.74
NY 20 9.048676 55.847 56.0308223629907 7.77
NY 20 9.091583 55.847 56.3211951848525 7.81
NY 20 9.091806 55.847 56.3226721266431 7.81
NY 20 9.277804 57.318 57.4908509112832 7.82
NY 20 9.306885 58.048 57.6708684873172 7.82
NY 20 9.336152 58.048 57.8540693795729 7.81
NY 20 9.369487 58.778 58.0664783555521 7.8
NY 20 9.394302 58.778 58.2280183160949 7.78
NY 20 9.4701 59.508 58.7462521466535 7.71
NY 20 9.505343 59.508 58.9812514154247 7.66
NY 20 9.510609 59.508 59.0147360665131 7.65
NY 20 9.517833 58.778 59.0605755689711 7.65
NY 20 9.527099 59.508 59.1196690957951 7.63
NY 20 9.536541 59.508 59.1808592843525 7.62
NY 20 9.558614 59.508 59.3316528479697 7.59
NY 20 9.558642 59.508 59.331853697277 7.59
NY 20 9.599787 59.508 59.6233551179496 7.53
NY 20 9.695443 59.508 60.2877549509597 7.42
NY 20 9.773745 58.778 60.8420209665083 7.32
NY 20 9.79312 60.238 60.9836409258713 7.29
NY 20 9.808269 60.238 61.0960956154583 7.27
NY 20 9.876032 60.967 61.6242664403736 7.18
NY 20 10.041992 62.438 63.042033729231 6.99
NY 20 10.063302 62.438 63.2304425712255 6.97
NY 20 10.112655 62.438 63.667144142928 6.92
NY 20 10.116525 62.438 63.7013121278114 6.92
NY 20 10.181402 65.424 64.269143365489 6.86
NY 20 10.181617 65.424 64.2710034764451 6.86
NY 20 10.183882 65.424 64.2905884488935 6.86
NY 20 10.19068 65.424 64.3492441728681 6.85
NY 20 10.206878 65.424 64.4881907824394 6.84
NY 20 10.297405 65.424 65.236653756972 6.73
NY 20 10.322306 65.424 65.433618143052 6.69
NY 20 10.497817 66.154 66.7605738323776 6.37
NY 20 10.630106 67.625 67.6640203730977 6.08
NY 20 10.632771 67.625 67.6811540031995 6.08
NY 20 10.636707 67.625 67.7063751501222 6.07
NY 20 10.682312 68.355 67.9910828401097 5.96
NY 20 10.717994 68.355 68.2024328523829 5.88
NY 20 10.725884 68.355 68.2478113602623 5.86
NY 20 10.754109 68.355 68.407208664417 5.79
NY 20 10.78387 68.355 68.5719914491219 5.71
NY 20 10.816924 68.355 68.753845796909 5.61
NY 20 10.824972 70.544 68.7982854213905 5.59
NY 20 10.852283 68.355 68.9494257823412 5.5
NY 20 10.854854 68.355 68.9636525137568 5.49
NY 20 10.865161 68.355 69.0206592084195 5.46
NY 20 10.883212 68.355 69.1203159694915 5.39
NY 20 10.928248 69.815 69.3669610374358 5.21
NY 20 10.949588 69.815 69.4822731124792 5.11
NY 20 10.951336 69.815 69.4916611112706 5.11
NY 20 10.962299 69.085 69.5503194225073 5.06
NY 20 11.046211 70.544 69.9830429198459 4.71
NY 20 11.09766 70.544 70.2293171901758 4.54
NY 20 11.108077 70.544 70.2769741339612 4.5
NY 20 11.132864 70.544 70.3907370016534 4.42
NY 20 11.165674 70.544 70.542699289942 4.33
NY 20 11.166595 70.544 70.5469425900911 4.32
NY 20 11.186582 70.544 70.6381710531922 4.28
NY 20 11.239713 70.544 70.8655897049038 4.2
NY 20 11.243383 70.544 70.8800922645714 4.19
NY 20 11.250323 70.544 70.907026148034 4.19
NY 20 11.356657 72.004 71.2610822058356 4.14
NY 20 11.38167 71.274 71.3344519163706 4.14
NY 20 11.399614 71.274 71.386298805463 4.15
NY 20 11.411133 71.274 71.4194819240852 4.16
NY 20 11.437749 71.274 71.4966187535933 4.19
NY 20 11.449572 71.274 71.5309829559546 4.2
NY 20 11.513672 71.274 71.71006509271 4.3
NY 20 11.517577 72.004 71.7205744050575 4.31
NY 20 11.519127 72.004 71.7247329175332 4.31
NY 20 11.523614 72.004 71.7367296799772 4.32
NY 20 11.537382 72.004 71.7731546783491 4.34
NY 20 11.539481 72.004 71.7786564936912 4.34
NY 20 11.549307 72.004 71.8042304710592 4.36
NY 20 11.559021 72.004 71.8292176970039 4.38
NY 20 11.617074 72.004 71.9723405017971 4.47
NY 20 11.656207 72.004 72.0627026738746 4.53
NY 20 11.672713 72.004 72.1001495594101 4.55
NY 20 11.673573 72.004 72.1021148260922 4.55
NY 20 11.684498 72.004 72.1271026406143 4.56
NY 20 11.704792 72.004 72.1730681300236 4.58
NY 20 11.732162 72.004 72.2320260327236 4.59
NY 20 11.753028 72.004 72.2727323996037 4.59
NY 20 11.768081 72.004 72.2999399919207 4.59
NY 20 11.793698 72.004 72.3442338133163 4.6
NY 20 11.796249 72.004 72.3484997978871 4.6
NY 20 11.819778 72.734 72.3865438658279 4.6
NY 20 11.827595 72.734 72.3986457038385 4.61
NY 20 11.849142 72.734 72.430546488669 4.61
NY 20 11.867719 72.734 72.4518605669532 4.61
NY 20 11.89302 72.734 72.4666802859155 4.61
NY 20 11.9496 72.734 72.4659244149324 4.59
NY 20 11.956041 72.734 72.4648249870299 4.59
NY 20 11.956044 72.004 72.4648244931838 4.59
NY 20 11.9915 72.734 72.4630483640723 4.55
NY 20 12.017805 72.734 72.4724538755394 4.51
NY 20 12.022701 72.734 72.4757684631284 4.5
NY 20 12.055996 72.734 72.5158035069589 4.43
NY 20 12.055999 72.734 72.5158086968332 4.43
NY 20 12.072327 72.734 72.5490020817287 4.39
NY 20 12.094364 72.734 72.5983645678395 4.34
NY 20 12.102195 72.734 72.6154131982135 4.32
NY 20 12.126865 72.734 72.671682063774 4.25
NY 20 12.151811 72.734 72.7394427964875 4.17
NY 20 12.179839 72.004 72.8398083794423 4.08
NY 20 12.198484 72.734 72.926834000666 4.01
NY 20 12.213795 72.734 73.0090364018662 3.96
NY 20 12.214358 72.734 73.0121627763152 3.96
NY 20 12.228085 72.004 73.0905462598808 3.92
NY 20 12.266552 72.004 73.3300868061974 3.79
NY 20 12.334846 73.464 73.8094577000894 3.6
NY 20 12.347123 73.464 73.9005414092758 3.57
NY 20 12.385954 74.935 74.2143665176968 3.49
NY 20 12.468787 75.665 75.0049431615042 3.37
NY 20 12.517917 75.665 75.5153325042528 3.36
NY 20 12.531773 75.665 75.6606712226339 3.36
NY 20 12.536417 75.665 75.7093292632978 3.36
NY 20 12.55074 75.665 75.8589361105884 3.36
NY 20 12.567762 77.136 76.0351911964644 3.36
NY 20 12.589213 77.136 76.2534850824315 3.37
NY 20 12.609302 77.136 76.4524459780554 3.37
NY 20 12.624588 77.136 76.5992803926095 3.38
NY 20 12.745055 78.595 77.5347346746341 3.45
NY 20 12.751257 77.866 77.5696790513517 3.46
NY 20 12.765988 77.866 77.6544829240117 3.47
NY 20 12.772786 77.866 77.6943339270278 3.48
NY 20 12.841602 78.595 78.1069750449829 3.55
NY 20 12.898145 78.595 78.4262593405706 3.63
NY 20 12.970438 78.595 78.7449586104221 3.81
NY 20 12.983698 78.595 78.7862695081458 3.85
NY 20 13.002325 78.595 78.8323945657315 3.9
NY 20 13.406018 78.595 78.3113944747102 3.77
NY 20 13.420493 78.595 78.3062611854512 3.72
NY 20 13.450399 78.595 78.3138177007782 3.6
NY 20 13.499527 78.595 78.3886373893561 3.4
NY 20 13.532118 78.595 78.4715450285701 3.25
NY 20 13.532718 78.595 78.4731490965559 3.25
NY 20 13.633038 78.595 78.7747366892492 2.83
NY 20 13.685641 78.595 78.9537982943903 2.64
NY 20 13.777517 78.595 79.2863266885501 2.42
NY 20 13.789916 78.595 79.3322088197685 2.39
NY 20 13.803603 78.595 79.382943898973 2.36
NY 20 13.857794 78.595 79.5833731616638 2.25
NY 20 13.857964 78.595 79.5839979435734 2.25
NY 20 13.886013 79.325 79.6864468067365 2.21
NY 20 13.888229 79.325 79.6944775447454 2.2
NY 20 13.888672 79.325 79.6960851772306 2.2
NY 20 13.91708 79.325 79.8117803108628 2.16
NY 20 13.974732 80.055 80.1037951871978 2.11
NY 20 14.086223 80.055 80.7204095531696 2.17
NY 20 14.108058 80.055 80.8244708312541 2.21
NY 20 14.119079 80.785 80.8725943012134 2.23
NY 20 14.139998 80.785 80.9697498364294 2.28
NY 20 14.140001 80.785 80.9697648275442 2.28
NY 20 14.179897 82.245 81.1793140325254 2.4
NY 20 14.197033 82.245 81.2659899575665 2.46
NY 20 14.213692 82.245 81.3412024392911 2.51
NY 20 14.216395 82.245 81.3522362460643 2.52
NY 20 14.216723 82.245 81.3535517555228 2.52
NY 20 14.246309 82.245 81.4670840593312 2.63
NY 20 14.388164 82.245 81.8899200455128 3.17
NY 20 14.437348 82.975 81.9992081154862 3.34
NY 20 14.651059 82.975 82.3565731231496 3.87
NY 20 14.701842 82.975 82.432971323398 3.97
NY 20 14.717861 82.975 82.4577859624718 4
NY 20 14.724644 82.975 82.4684496339601 4.01
NY 20 14.813026 82.975 82.6202398815607 4.19
NY 20 14.891879 82.975 82.7864609787223 4.4
NY 20 14.906433 82.975 82.8214634000305 4.45
NY 20 14.981485 82.975 82.9832433274345 4.66
NY 20 15.005925 82.975 83.0326164180247 4.73
NY 20 15.067093 82.975 83.1715813672896 4.92
NY 20 15.081302 82.975 83.2098727997775 4.96
NY 20 15.10999 82.975 83.2975178103205 5.06
NY 20 15.114403 82.975 83.3124117126361 5.08
NY 20 15.114714 82.975 83.313476518337 5.08
NY 20 15.147776 82.975 83.4340729734587 5.2
NY 20 15.174348 82.975 83.5401350133212 5.29
NY 20 15.210573 82.975 83.694433190798 5.42
NY 20 15.210938 82.975 83.6960316688689 5.42
NY 20 15.229703 82.975 83.7790767964743 5.49
NY 20 15.244478 83.705 83.8469577880504 5.56
NY 20 15.251899 84.435 83.8824472534236 5.59
NY 20 15.301847 85.165 84.143059793834 5.82
NY 20 15.30185 85.165 84.1430764791832 5.82
NY 20 15.34832 85.165 84.4138685252256 6.05
NY 20 15.34902 85.165 84.418117197408 6.05
NY 20 15.386216 85.165 84.6496684746486 6.24
NY 20 15.432907 85.165 84.9523701808417 6.49
NY 20 15.466676 85.165 85.1757500137 6.67
NY 20 15.48657 85.165 85.3077895992866 6.78
NY 20 15.488412 85.165 85.3200046976012 6.79
NY 20 15.498193 84.435 85.3865690416849 6.84
NY 20 15.50908 85.165 85.4643434975116 6.9
NY 20 15.535422 85.895 85.6651780901529 7.04
NY 20 15.536132 85.895 85.6707852815829 7.05
NY 20 15.562518 85.895 85.8835735715949 7.19
NY 20 15.627416 85.895 86.4032547436227 7.54
NY 20 15.642525 86.625 86.5160364184051 7.62
NY 20 15.652328 86.625 86.588295455375 7.67
NY 20 15.744314 87.355 87.2579161653548 8.03
NY 20 15.756295 87.355 87.3474691806611 8.07
NY 20 15.770433 87.355 87.4549010870688 8.11
NY 20 15.876776 88.085 88.3653050272645 8.64
NY 20 15.89474 88.815 88.5427992373996 8.74
NY 20 15.938925 89.545 89.0013328487323 9.01
NY 20 15.956041 89.545 89.1862961921905 9.11
NY 20 15.964742 89.545 89.2816961281309 9.16
NY 20 15.966998 89.545 89.3065737895738 9.18
NY 20 15.970952 89.545 89.3503126024376 9.2
NY 20 16.051903 89.545 90.2764942042122 9.72
NY 20 16.068354 90.275 90.469822013239 9.82
NY 20 16.093676 90.275 90.7691313522713 9.98
NY 20 16.101742 90.275 90.8647439072458 10.03
NY 20 16.160688 91.004 91.5628498239087 10.38
NY 20 16.205989 91.004 92.1045470838579 10.66
NY 20 16.469895 95.553 95.4352935710764 12.18
NY 20 16.535595 99.269 96.2664991781404 12.54
NY 20 16.625396 99.269 97.3718564661124 12.99
NY 20 16.653609 99.269 97.7084461345343 13.15
NY 20 16.661103 99.269 97.7968094141813 13.19
NY 20 16.694071 99.269 98.1393262816967 13.38
NY 20 16.699597 98.539 98.1895715917501 13.41
NY 20 16.824383 101.47 99.3213619478903 14.13
NY 20 16.826291 101.47 99.3451857704324 14.14
NY 20 16.830626 99.269 99.4007714717343 14.16
NY 20 16.834794 99.269 99.4562004260603 14.18
NY 20 16.841198 99.269 99.5430598725036 14.22
NY 20 16.841356 99.269 99.545206748705 14.22
NY 20 16.842843 99.269 99.5654209717646 14.22
